lead_id,full_name,age,gender,occupation,annual_income,city,existing_policy,product_interested,website_visits,email_opens,calls_answered,form_submitted,last_interaction_days,lead_source,email,contact_number,conversion_target,income_to_premium_ratio,claim_frequency,is_fraud
LDX-10645,Large Lead User 9645,55,Other,Teacher,60290.18,Los Angeles,False,Auto,11,10,2,True,26,Organic,large_lead_9645@example.com,555-01146,1,46.48,0.81,0
LDX-10646,Large Lead User 9646,46,F,Student,96324.17,New York,True,Home,1,3,5,False,1,Social Media,large_lead_9646@example.com,555-01147,1,14.19,1.69,1
LDX-10647,Large Lead User 9647,26,M,Student,112131.45,Los Angeles,False,Auto,8,4,4,True,19,Paid Search,large_lead_9647@example.com,555-01148,1,61.0,1.7,1
LDX-10648,Large Lead User 9648,46,Other,Doctor,111244.2,New York,True,Health,17,3,2,True,13,Social Media,large_lead_9648@example.com,555-01149,1,64.47,1.98,1
LDX-10649,Large Lead User 9649,61,M,Doctor,144583.01,Phoenix,False,Health,12,2,2,False,1,Organic,large_lead_9649@example.com,555-01150,1,79.5,0.9,0
LDX-10650,Large Lead User 9650,40,Other,Sales,125766.62,Chicago,False,Auto,2,1,0,True,9,Social Media,large_lead_9650@example.com,555-01151,0,50.03,1.27,0
LDX-10651,Large Lead User 9651,70,M,Engineer,62371.97,New York,False,Auto,4,9,0,False,6,Referral,large_lead_9651@example.com,555-01152,0,11.11,1.02,0
LDX-10652,Large Lead User 9652,48,Other,Teacher,76535.95,Houston,True,Home,2,4,5,False,29,Social Media,large_lead_9652@example.com,555-01153,0,54.38,0.49,0
LDX-10653,Large Lead User 9653,26,M,Sales,50064.89,Phoenix,True,Health,8,1,3,True,10,Social Media,large_lead_9653@example.com,555-01154,1,10.61,0.5,0
LDX-10654,Large Lead User 9654,47,Other,Student,69866.07,Los Angeles,False,Life,19,9,3,True,26,Referral,large_lead_9654@example.com,555-01155,1,38.28,0.86,0
LDX-10655,Large Lead User 9655,47,F,Sales,146247.03,Chicago,True,Home,9,9,5,True,23,Organic,large_lead_9655@example.com,555-01156,0,95.77,1.56,1
LDX-10656,Large Lead User 9656,51,F,Sales,143156.99,Los Angeles,False,Home,6,4,3,True,26,Referral,large_lead_9656@example.com,555-01157,0,81.02,1.64,1
LDX-10657,Large Lead User 9657,26,Other,Engineer,83888.01,Chicago,True,Auto,19,3,3,False,19,Paid Search,large_lead_9657@example.com,555-01158,1,68.23,1.84,1
LDX-10658,Large Lead User 9658,24,M,Engineer,97586.44,Chicago,True,Home,20,7,5,False,21,Referral,large_lead_9658@example.com,555-01159,1,51.68,1.93,1
LDX-10659,Large Lead User 9659,65,M,Engineer,100630.79,Los Angeles,False,Life,16,5,1,False,12,Paid Search,large_lead_9659@example.com,555-01160,1,56.9,0.59,0
LDX-10660,Large Lead User 9660,44,Other,Engineer,87139.5,New York,False,Auto,14,10,5,True,23,Paid Search,large_lead_9660@example.com,555-01161,1,56.44,0.09,0
LDX-10661,Large Lead User 9661,57,Other,Sales,49216.29,Houston,True,Home,17,7,3,False,15,Referral,large_lead_9661@example.com,555-01162,1,10.4,0.37,0
LDX-10662,Large Lead User 9662,35,M,Sales,54694.14,New York,False,Health,2,8,4,False,4,Referral,large_lead_9662@example.com,555-01163,0,65.02,0.73,0
LDX-10663,Large Lead User 9663,59,Other,Engineer,43707.85,Los Angeles,False,Auto,11,3,3,False,20,Organic,large_lead_9663@example.com,555-01164,0,26.47,1.6,0
LDX-10664,Large Lead User 9664,66,Other,Student,46963.03,Los Angeles,True,Health,12,4,3,True,20,Paid Search,large_lead_9664@example.com,555-01165,1,38.31,0.37,0
LDX-10665,Large Lead User 9665,50,F,Sales,104329.2,Houston,False,Health,11,7,0,True,16,Organic,large_lead_9665@example.com,555-01166,0,60.89,1.93,1
LDX-10666,Large Lead User 9666,72,F,Student,121326.79,Phoenix,True,Auto,9,4,0,False,9,Organic,large_lead_9666@example.com,555-01167,1,78.4,1.56,1
LDX-10667,Large Lead User 9667,50,M,Sales,95562.39,Chicago,False,Auto,13,7,0,True,24,Paid Search,large_lead_9667@example.com,555-01168,0,28.89,0.6,0
LDX-10668,Large Lead User 9668,69,M,Teacher,100550.87,New York,False,Life,11,9,5,True,20,Social Media,large_lead_9668@example.com,555-01169,1,98.11,0.28,0
LDX-10669,Large Lead User 9669,40,M,Doctor,64719.99,Los Angeles,True,Home,8,2,4,False,29,Paid Search,large_lead_9669@example.com,555-01170,1,78.53,1.93,1
LDX-10670,Large Lead User 9670,65,Other,Engineer,77124.09,Houston,False,Life,4,7,4,False,21,Social Media,large_lead_9670@example.com,555-01171,0,62.38,0.9,0
LDX-10671,Large Lead User 9671,71,F,Teacher,131660.08,Houston,True,Health,2,4,5,False,15,Social Media,large_lead_9671@example.com,555-01172,0,40.4,1.7,1
LDX-10672,Large Lead User 9672,58,F,Engineer,45671.31,New York,True,Health,15,7,2,True,29,Referral,large_lead_9672@example.com,555-01173,1,28.21,0.2,0
LDX-10673,Large Lead User 9673,66,F,Doctor,139128.87,New York,False,Home,20,0,2,False,6,Social Media,large_lead_9673@example.com,555-01174,1,75.34,0.19,0
LDX-10674,Large Lead User 9674,70,Other,Teacher,58097.26,Phoenix,False,Auto,20,0,0,False,23,Organic,large_lead_9674@example.com,555-01175,1,98.93,0.16,0
LDX-10675,Large Lead User 9675,49,F,Doctor,113283.72,Chicago,True,Health,15,2,0,True,8,Organic,large_lead_9675@example.com,555-01176,0,57.75,0.2,0
LDX-10676,Large Lead User 9676,22,F,Student,103238.31,Houston,True,Auto,5,1,3,True,12,Organic,large_lead_9676@example.com,555-01177,0,63.06,0.3,0
LDX-10677,Large Lead User 9677,46,Other,Student,72184.28,Phoenix,False,Auto,13,10,2,False,26,Paid Search,large_lead_9677@example.com,555-01178,1,56.6,0.17,0
LDX-10678,Large Lead User 9678,54,M,Teacher,52637.58,Houston,True,Auto,12,5,2,False,21,Paid Search,large_lead_9678@example.com,555-01179,0,44.82,1.91,1
LDX-10679,Large Lead User 9679,75,Other,Engineer,98205.65,New York,False,Home,11,0,4,True,22,Referral,large_lead_9679@example.com,555-01180,1,55.59,1.97,1
LDX-10680,Large Lead User 9680,62,M,Doctor,115515.49,New York,False,Auto,13,8,3,True,23,Paid Search,large_lead_9680@example.com,555-01181,1,58.28,1.08,0
LDX-10681,Large Lead User 9681,47,M,Engineer,100372.46,Los Angeles,True,Health,20,1,5,False,21,Organic,large_lead_9681@example.com,555-01182,1,37.84,1.46,0
LDX-10682,Large Lead User 9682,69,F,Student,108966.28,Phoenix,False,Home,5,5,0,True,1,Social Media,large_lead_9682@example.com,555-01183,0,75.96,0.33,0
LDX-10683,Large Lead User 9683,29,Other,Engineer,122571.63,Houston,False,Life,0,0,2,False,26,Paid Search,large_lead_9683@example.com,555-01184,0,43.09,0.53,0
LDX-10684,Large Lead User 9684,38,M,Teacher,122799.47,New York,False,Life,18,6,5,True,24,Paid Search,large_lead_9684@example.com,555-01185,1,93.8,0.01,0
LDX-10685,Large Lead User 9685,24,F,Engineer,96343.77,Phoenix,False,Auto,20,8,3,True,8,Paid Search,large_lead_9685@example.com,555-01186,1,30.09,1.44,0
LDX-10686,Large Lead User 9686,55,Other,Sales,147769.66,New York,False,Home,12,4,0,False,29,Paid Search,large_lead_9686@example.com,555-01187,1,51.75,1.69,1
LDX-10687,Large Lead User 9687,59,F,Engineer,146622.93,Los Angeles,False,Auto,6,5,5,True,29,Referral,large_lead_9687@example.com,555-01188,0,86.41,0.3,0
LDX-10688,Large Lead User 9688,68,F,Engineer,66901.28,New York,True,Health,6,5,4,False,8,Organic,large_lead_9688@example.com,555-01189,0,62.27,1.95,1
LDX-10689,Large Lead User 9689,54,F,Doctor,46021.66,Houston,False,Life,12,7,0,False,19,Paid Search,large_lead_9689@example.com,555-01190,0,16.72,1.93,1
LDX-10690,Large Lead User 9690,34,M,Student,46333.42,Chicago,True,Health,18,4,0,False,5,Social Media,large_lead_9690@example.com,555-01191,1,86.72,0.63,0
LDX-10691,Large Lead User 9691,27,Other,Teacher,48913.85,Chicago,False,Auto,9,10,5,False,23,Social Media,large_lead_9691@example.com,555-01192,1,83.81,1.71,1
LDX-10692,Large Lead User 9692,33,M,Engineer,33729.85,New York,True,Home,12,2,3,True,18,Referral,large_lead_9692@example.com,555-01193,1,43.5,0.92,0
LDX-10693,Large Lead User 9693,62,M,Teacher,142508.99,Houston,True,Auto,2,5,4,True,19,Organic,large_lead_9693@example.com,555-01194,0,94.81,0.04,0
LDX-10694,Large Lead User 9694,25,F,Teacher,50158.71,Chicago,True,Home,18,4,3,False,27,Referral,large_lead_9694@example.com,555-01195,1,89.51,0.77,0
LDX-10695,Large Lead User 9695,24,M,Engineer,103692.79,Chicago,False,Home,19,6,1,True,21,Paid Search,large_lead_9695@example.com,555-01196,1,66.77,1.1,0
LDX-10696,Large Lead User 9696,73,Other,Student,95238.8,Chicago,False,Life,0,2,3,True,26,Social Media,large_lead_9696@example.com,555-01197,0,63.74,1.56,1
LDX-10697,Large Lead User 9697,23,M,Engineer,137491.77,Los Angeles,True,Life,8,8,0,True,26,Paid Search,large_lead_9697@example.com,555-01198,0,61.81,1.53,0
LDX-10698,Large Lead User 9698,73,Other,Engineer,76610.7,Chicago,True,Home,5,7,1,False,8,Paid Search,large_lead_9698@example.com,555-01199,0,54.14,1.4,0
LDX-10699,Large Lead User 9699,27,M,Doctor,36740.16,Los Angeles,False,Auto,19,0,1,True,1,Paid Search,large_lead_9699@example.com,555-01200,1,79.69,1.84,1
LDX-10700,Large Lead User 9700,55,F,Doctor,133280.34,Los Angeles,True,Health,2,10,2,False,23,Social Media,large_lead_9700@example.com,555-01201,0,25.68,0.2,0
LDX-10701,Large Lead User 9701,57,Other,Doctor,113227.25,Los Angeles,True,Auto,19,9,2,False,8,Organic,large_lead_9701@example.com,555-01202,1,26.39,0.76,0
LDX-10702,Large Lead User 9702,42,Other,Engineer,140524.59,Los Angeles,False,Life,19,2,1,True,21,Social Media,large_lead_9702@example.com,555-01203,0,50.2,0.28,0
LDX-10703,Large Lead User 9703,38,F,Sales,55162.11,Los Angeles,False,Health,2,6,2,False,9,Referral,large_lead_9703@example.com,555-01204,0,19.13,0.1,0
LDX-10704,Large Lead User 9704,52,M,Doctor,124647.6,New York,False,Life,18,1,5,True,25,Social Media,large_lead_9704@example.com,555-01205,1,25.31,0.15,0
LDX-10705,Large Lead User 9705,46,Other,Engineer,49308.54,Houston,True,Health,2,2,4,True,29,Organic,large_lead_9705@example.com,555-01206,0,39.8,1.97,0
LDX-10706,Large Lead User 9706,34,M,Engineer,79113.58,New York,False,Health,17,2,5,True,30,Social Media,large_lead_9706@example.com,555-01207,1,10.34,0.56,0
LDX-10707,Large Lead User 9707,27,F,Engineer,65345.93,Houston,True,Life,20,6,4,False,16,Referral,large_lead_9707@example.com,555-01208,1,90.54,0.34,0
LDX-10708,Large Lead User 9708,38,M,Doctor,40936.43,Houston,False,Life,17,3,3,False,6,Organic,large_lead_9708@example.com,555-01209,1,23.6,0.37,0
LDX-10709,Large Lead User 9709,66,M,Sales,110096.22,Phoenix,False,Health,2,9,5,True,12,Referral,large_lead_9709@example.com,555-01210,1,36.9,1.51,1
LDX-10710,Large Lead User 9710,47,Other,Teacher,138333.26,New York,False,Home,1,2,4,True,19,Paid Search,large_lead_9710@example.com,555-01211,0,21.36,1.36,0
LDX-10711,Large Lead User 9711,49,Other,Engineer,39404.22,New York,False,Health,13,8,1,False,27,Social Media,large_lead_9711@example.com,555-01212,0,56.77,0.52,0
LDX-10712,Large Lead User 9712,22,Other,Engineer,124386.08,New York,True,Life,19,8,4,False,17,Referral,large_lead_9712@example.com,555-01213,1,33.77,0.3,1
LDX-10713,Large Lead User 9713,63,Other,Sales,88270.18,New York,False,Life,19,3,3,True,2,Referral,large_lead_9713@example.com,555-01214,1,92.88,1.24,0
LDX-10714,Large Lead User 9714,45,M,Teacher,32427.95,Chicago,False,Life,9,4,2,False,9,Organic,large_lead_9714@example.com,555-01215,0,26.91,1.37,0
LDX-10715,Large Lead User 9715,35,M,Engineer,139611.94,Chicago,False,Home,13,8,5,True,16,Paid Search,large_lead_9715@example.com,555-01216,1,27.35,1.64,1
LDX-10716,Large Lead User 9716,75,F,Doctor,54087.21,Houston,False,Auto,1,10,1,True,2,Paid Search,large_lead_9716@example.com,555-01217,0,43.52,1.41,0
LDX-10717,Large Lead User 9717,60,Other,Engineer,83532.41,Chicago,True,Health,15,0,4,True,18,Paid Search,large_lead_9717@example.com,555-01218,1,87.14,1.79,1
LDX-10718,Large Lead User 9718,63,M,Sales,57013.44,Los Angeles,True,Auto,6,3,2,False,21,Social Media,large_lead_9718@example.com,555-01219,1,74.15,1.56,1
LDX-10719,Large Lead User 9719,67,Other,Student,107128.84,Phoenix,False,Auto,13,0,3,False,28,Social Media,large_lead_9719@example.com,555-01220,1,36.86,0.93,0
LDX-10720,Large Lead User 9720,28,Other,Doctor,87808.61,Los Angeles,True,Home,10,0,2,False,21,Social Media,large_lead_9720@example.com,555-01221,1,71.27,1.31,0
LDX-10721,Large Lead User 9721,68,Other,Student,33054.63,Los Angeles,False,Home,15,10,2,False,9,Social Media,large_lead_9721@example.com,555-01222,1,55.66,1.47,0
LDX-10722,Large Lead User 9722,32,Other,Teacher,130876.64,Chicago,True,Home,17,5,1,True,10,Social Media,large_lead_9722@example.com,555-01223,1,47.84,0.52,0
LDX-10723,Large Lead User 9723,43,Other,Engineer,74601.89,Houston,True,Auto,18,10,2,False,15,Social Media,large_lead_9723@example.com,555-01224,1,47.18,1.73,1
LDX-10724,Large Lead User 9724,31,Other,Teacher,46483.83,New York,False,Life,6,10,2,True,14,Social Media,large_lead_9724@example.com,555-01225,0,67.1,1.97,1
LDX-10725,Large Lead User 9725,22,Other,Sales,84246.39,Houston,False,Health,6,7,1,False,19,Organic,large_lead_9725@example.com,555-01226,0,13.4,1.53,1
LDX-10726,Large Lead User 9726,34,Other,Teacher,117679.09,Los Angeles,False,Life,0,2,2,True,25,Referral,large_lead_9726@example.com,555-01227,0,55.3,1.35,0
LDX-10727,Large Lead User 9727,41,F,Teacher,50042.42,Chicago,False,Life,1,3,2,True,10,Referral,large_lead_9727@example.com,555-01228,0,11.72,1.05,0
LDX-10728,Large Lead User 9728,36,Other,Engineer,117260.26,Houston,False,Auto,4,9,1,True,24,Organic,large_lead_9728@example.com,555-01229,0,68.82,0.25,0
LDX-10729,Large Lead User 9729,23,M,Teacher,35788.21,New York,False,Health,3,10,3,True,15,Social Media,large_lead_9729@example.com,555-01230,0,66.05,0.95,0
LDX-10730,Large Lead User 9730,66,Other,Teacher,46459.62,Chicago,True,Life,3,6,4,False,24,Paid Search,large_lead_9730@example.com,555-01231,1,13.55,1.57,1
LDX-10731,Large Lead User 9731,53,Other,Sales,139242.8,Los Angeles,True,Auto,15,1,2,False,8,Paid Search,large_lead_9731@example.com,555-01232,1,51.11,1.81,0
LDX-10732,Large Lead User 9732,40,Other,Doctor,61695.0,Houston,True,Auto,1,0,0,True,27,Paid Search,large_lead_9732@example.com,555-01233,0,69.7,0.58,0
LDX-10733,Large Lead User 9733,32,F,Sales,69439.3,Houston,False,Health,14,7,4,False,9,Paid Search,large_lead_9733@example.com,555-01234,1,20.18,1.63,1
LDX-10734,Large Lead User 9734,66,F,Teacher,117169.33,Phoenix,False,Life,5,9,0,True,14,Paid Search,large_lead_9734@example.com,555-01235,0,53.48,1.14,0
LDX-10735,Large Lead User 9735,53,Other,Student,43552.5,Phoenix,True,Life,13,8,3,True,2,Referral,large_lead_9735@example.com,555-01236,1,69.55,0.02,0
LDX-10736,Large Lead User 9736,37,Other,Teacher,87831.56,Phoenix,False,Health,20,2,3,True,5,Referral,large_lead_9736@example.com,555-01237,1,38.86,1.98,1
LDX-10737,Large Lead User 9737,43,F,Student,146417.41,Houston,True,Health,1,7,4,False,8,Organic,large_lead_9737@example.com,555-01238,1,98.26,1.63,1
LDX-10738,Large Lead User 9738,69,Other,Doctor,108404.76,Phoenix,True,Health,3,5,3,False,14,Organic,large_lead_9738@example.com,555-01239,0,83.49,1.65,1
LDX-10739,Large Lead User 9739,51,M,Teacher,69836.72,New York,False,Life,19,10,4,False,16,Social Media,large_lead_9739@example.com,555-01240,1,73.19,0.91,0
LDX-10740,Large Lead User 9740,24,M,Engineer,137625.25,Houston,True,Health,15,3,1,False,27,Organic,large_lead_9740@example.com,555-01241,0,78.14,0.21,0
LDX-10741,Large Lead User 9741,24,F,Engineer,141195.18,Phoenix,True,Health,18,9,0,False,25,Paid Search,large_lead_9741@example.com,555-01242,1,72.26,1.18,1
LDX-10742,Large Lead User 9742,33,F,Sales,117659.36,Phoenix,True,Life,4,6,0,False,13,Social Media,large_lead_9742@example.com,555-01243,0,50.76,0.64,0
LDX-10743,Large Lead User 9743,30,F,Student,46581.6,Los Angeles,True,Home,19,9,5,False,29,Social Media,large_lead_9743@example.com,555-01244,1,92.91,1.4,0
LDX-10744,Large Lead User 9744,30,F,Student,147760.26,Houston,False,Life,20,6,1,True,17,Organic,large_lead_9744@example.com,555-01245,1,12.27,1.42,0
LDX-10745,Large Lead User 9745,31,F,Teacher,36367.8,New York,False,Home,1,8,1,True,9,Social Media,large_lead_9745@example.com,555-01246,0,83.26,0.57,0
LDX-10746,Large Lead User 9746,28,Other,Doctor,103933.06,New York,False,Health,17,6,1,False,24,Organic,large_lead_9746@example.com,555-01247,1,11.17,1.02,0
LDX-10747,Large Lead User 9747,38,Other,Student,54370.47,Phoenix,True,Home,14,4,1,False,30,Paid Search,large_lead_9747@example.com,555-01248,0,98.51,0.74,0
LDX-10748,Large Lead User 9748,26,F,Teacher,52437.19,Los Angeles,False,Auto,5,5,5,False,17,Paid Search,large_lead_9748@example.com,555-01249,1,13.59,0.56,0
LDX-10749,Large Lead User 9749,42,F,Engineer,101625.64,Chicago,True,Home,20,8,4,True,27,Paid Search,large_lead_9749@example.com,555-01250,1,47.43,1.15,0
LDX-10750,Large Lead User 9750,56,M,Student,78410.05,Phoenix,False,Auto,11,1,1,False,29,Referral,large_lead_9750@example.com,555-01251,0,31.63,0.72,0
LDX-10751,Large Lead User 9751,63,F,Doctor,103644.13,Phoenix,False,Auto,19,8,1,False,2,Referral,large_lead_9751@example.com,555-01252,1,53.81,1.83,0
LDX-10752,Large Lead User 9752,40,Other,Engineer,137793.79,New York,True,Home,6,10,2,False,17,Organic,large_lead_9752@example.com,555-01253,1,28.5,1.94,1
LDX-10753,Large Lead User 9753,75,F,Doctor,114329.14,New York,True,Auto,13,0,5,True,27,Social Media,large_lead_9753@example.com,555-01254,1,60.23,0.31,0
LDX-10754,Large Lead User 9754,58,F,Engineer,128594.32,Phoenix,True,Auto,8,9,3,True,13,Organic,large_lead_9754@example.com,555-01255,1,42.19,0.63,0
LDX-10755,Large Lead User 9755,54,Other,Engineer,42736.27,Houston,True,Home,9,2,4,False,3,Social Media,large_lead_9755@example.com,555-01256,0,96.41,0.76,0
LDX-10756,Large Lead User 9756,31,M,Student,65766.78,Phoenix,False,Auto,20,4,2,True,1,Social Media,large_lead_9756@example.com,555-01257,1,29.06,0.25,0
LDX-10757,Large Lead User 9757,63,M,Student,132175.06,New York,False,Auto,4,4,1,True,6,Social Media,large_lead_9757@example.com,555-01258,0,18.84,0.39,0
LDX-10758,Large Lead User 9758,68,M,Teacher,99671.48,Chicago,False,Health,10,5,2,False,5,Paid Search,large_lead_9758@example.com,555-01259,1,60.9,0.57,0
LDX-10759,Large Lead User 9759,45,Other,Sales,126923.97,Chicago,False,Home,13,10,1,False,1,Referral,large_lead_9759@example.com,555-01260,0,51.66,1.42,0
LDX-10760,Large Lead User 9760,44,M,Student,122972.04,Los Angeles,False,Auto,15,1,4,True,4,Organic,large_lead_9760@example.com,555-01261,1,83.14,1.68,0
LDX-10761,Large Lead User 9761,59,Other,Teacher,78616.14,Chicago,False,Home,18,9,1,False,30,Paid Search,large_lead_9761@example.com,555-01262,1,51.82,1.79,1
LDX-10762,Large Lead User 9762,54,M,Student,40866.48,Los Angeles,False,Home,11,2,4,True,1,Referral,large_lead_9762@example.com,555-01263,1,94.53,1.61,1
LDX-10763,Large Lead User 9763,24,Other,Doctor,56258.29,Houston,False,Health,15,0,1,True,3,Social Media,large_lead_9763@example.com,555-01264,1,19.29,1.34,0
LDX-10764,Large Lead User 9764,55,F,Doctor,106028.04,Phoenix,True,Life,8,6,5,True,9,Referral,large_lead_9764@example.com,555-01265,1,41.76,0.75,0
LDX-10765,Large Lead User 9765,44,M,Student,88423.39,Chicago,True,Home,15,2,4,True,1,Social Media,large_lead_9765@example.com,555-01266,1,64.18,0.33,0
LDX-10766,Large Lead User 9766,74,F,Teacher,44199.63,Phoenix,True,Health,7,0,3,True,26,Organic,large_lead_9766@example.com,555-01267,1,21.51,1.35,0
LDX-10767,Large Lead User 9767,59,M,Student,49335.5,Houston,True,Life,20,1,4,True,2,Referral,large_lead_9767@example.com,555-01268,1,64.59,0.33,0
LDX-10768,Large Lead User 9768,52,M,Student,134076.29,Phoenix,False,Home,5,10,1,False,27,Referral,large_lead_9768@example.com,555-01269,0,63.69,1.17,0
LDX-10769,Large Lead User 9769,26,M,Student,57577.65,New York,True,Health,12,9,1,True,4,Organic,large_lead_9769@example.com,555-01270,1,18.39,1.82,1
LDX-10770,Large Lead User 9770,64,F,Student,45639.46,Houston,False,Auto,19,8,4,False,27,Paid Search,large_lead_9770@example.com,555-01271,1,94.46,1.36,0
LDX-10771,Large Lead User 9771,52,F,Teacher,124746.67,Chicago,False,Home,12,1,2,False,19,Referral,large_lead_9771@example.com,555-01272,0,33.2,1.67,1
LDX-10772,Large Lead User 9772,22,Other,Doctor,115097.86,Houston,False,Auto,0,2,4,False,17,Social Media,large_lead_9772@example.com,555-01273,1,33.52,1.31,0
LDX-10773,Large Lead User 9773,56,Other,Student,80827.39,Houston,True,Life,11,8,4,False,9,Social Media,large_lead_9773@example.com,555-01274,1,98.97,0.41,0
LDX-10774,Large Lead User 9774,58,F,Teacher,71322.76,New York,True,Health,12,5,5,True,5,Paid Search,large_lead_9774@example.com,555-01275,1,45.02,1.5,0
LDX-10775,Large Lead User 9775,62,M,Doctor,30634.88,New York,True,Health,2,6,1,False,16,Organic,large_lead_9775@example.com,555-01276,0,95.11,0.13,0
LDX-10776,Large Lead User 9776,74,M,Student,51032.54,Phoenix,True,Home,15,10,3,True,1,Social Media,large_lead_9776@example.com,555-01277,1,31.53,1.61,1
LDX-10777,Large Lead User 9777,22,M,Engineer,147077.51,New York,False,Life,2,5,2,False,25,Paid Search,large_lead_9777@example.com,555-01278,0,64.57,0.81,1
LDX-10778,Large Lead User 9778,34,M,Student,84571.08,Chicago,False,Auto,12,8,4,False,1,Social Media,large_lead_9778@example.com,555-01279,1,72.48,0.21,0
LDX-10779,Large Lead User 9779,46,M,Sales,97580.23,New York,False,Auto,7,6,2,True,25,Paid Search,large_lead_9779@example.com,555-01280,0,82.01,1.17,0
LDX-10780,Large Lead User 9780,48,F,Doctor,144653.48,New York,True,Health,16,5,4,False,1,Paid Search,large_lead_9780@example.com,555-01281,1,90.49,0.57,0
LDX-10781,Large Lead User 9781,39,M,Teacher,51934.13,Phoenix,False,Home,6,1,3,True,24,Organic,large_lead_9781@example.com,555-01282,0,70.82,1.75,1
LDX-10782,Large Lead User 9782,64,Other,Doctor,89119.78,Houston,True,Life,0,6,4,True,2,Paid Search,large_lead_9782@example.com,555-01283,1,14.87,0.63,0
LDX-10783,Large Lead User 9783,73,M,Student,80781.1,Houston,False,Auto,17,0,0,True,17,Referral,large_lead_9783@example.com,555-01284,0,62.29,1.55,1
LDX-10784,Large Lead User 9784,42,M,Sales,73392.28,Houston,True,Health,8,5,1,False,18,Referral,large_lead_9784@example.com,555-01285,1,35.17,1.92,1
LDX-10785,Large Lead User 9785,33,F,Teacher,98569.17,Los Angeles,True,Health,18,0,5,True,8,Referral,large_lead_9785@example.com,555-01286,1,54.96,1.61,1
LDX-10786,Large Lead User 9786,62,M,Teacher,92040.84,New York,True,Life,10,7,3,True,10,Referral,large_lead_9786@example.com,555-01287,0,77.01,0.1,0
LDX-10787,Large Lead User 9787,38,F,Student,73315.44,Los Angeles,True,Life,17,5,4,False,30,Referral,large_lead_9787@example.com,555-01288,1,79.73,0.82,0
LDX-10788,Large Lead User 9788,50,F,Sales,136755.89,Phoenix,False,Auto,12,1,4,True,10,Social Media,large_lead_9788@example.com,555-01289,0,30.54,1.74,1
LDX-10789,Large Lead User 9789,42,Other,Student,108361.57,Phoenix,False,Health,8,2,4,True,21,Organic,large_lead_9789@example.com,555-01290,0,21.25,1.56,0
LDX-10790,Large Lead User 9790,37,M,Engineer,109442.71,Houston,True,Auto,2,4,1,True,6,Organic,large_lead_9790@example.com,555-01291,1,68.93,1.87,1
LDX-10791,Large Lead User 9791,46,M,Engineer,67124.48,New York,False,Life,7,7,5,False,10,Social Media,large_lead_9791@example.com,555-01292,1,59.37,1.05,0
LDX-10792,Large Lead User 9792,30,Other,Sales,146345.07,Phoenix,False,Life,17,7,1,True,19,Organic,large_lead_9792@example.com,555-01293,1,49.77,1.27,0
LDX-10793,Large Lead User 9793,45,F,Student,79464.46,New York,False,Health,4,4,2,True,1,Referral,large_lead_9793@example.com,555-01294,0,81.82,1.7,1
LDX-10794,Large Lead User 9794,60,M,Teacher,57745.85,Houston,False,Home,0,4,4,True,12,Referral,large_lead_9794@example.com,555-01295,0,66.28,0.87,0
LDX-10795,Large Lead User 9795,55,F,Sales,121744.6,Los Angeles,True,Home,19,2,5,False,22,Organic,large_lead_9795@example.com,555-01296,1,67.32,1.06,0
LDX-10796,Large Lead User 9796,61,M,Doctor,84332.07,Chicago,True,Health,19,0,3,True,7,Organic,large_lead_9796@example.com,555-01297,1,23.56,1.94,1
LDX-10797,Large Lead User 9797,53,M,Doctor,56062.57,New York,True,Auto,13,4,2,False,26,Organic,large_lead_9797@example.com,555-01298,0,58.89,0.93,0
LDX-10798,Large Lead User 9798,33,F,Sales,53063.08,Los Angeles,True,Home,8,7,3,True,27,Paid Search,large_lead_9798@example.com,555-01299,0,52.55,1.43,0
LDX-10799,Large Lead User 9799,65,M,Doctor,145345.67,Houston,False,Home,10,5,1,True,21,Paid Search,large_lead_9799@example.com,555-01300,0,97.59,1.1,0
LDX-10800,Large Lead User 9800,37,M,Engineer,105949.08,New York,False,Home,10,5,0,True,6,Paid Search,large_lead_9800@example.com,555-01301,0,24.19,0.79,0
LDX-10801,Large Lead User 9801,27,M,Teacher,112313.36,Houston,True,Life,10,8,5,False,2,Referral,large_lead_9801@example.com,555-01302,1,75.99,1.4,0
LDX-10802,Large Lead User 9802,23,Other,Doctor,112710.0,Phoenix,False,Home,11,9,5,True,5,Social Media,large_lead_9802@example.com,555-01303,1,39.13,1.41,0
LDX-10803,Large Lead User 9803,51,F,Student,63038.94,Chicago,False,Auto,19,10,4,False,6,Paid Search,large_lead_9803@example.com,555-01304,1,89.46,0.59,0
LDX-10804,Large Lead User 9804,61,F,Teacher,132819.51,Phoenix,False,Home,19,9,1,False,11,Social Media,large_lead_9804@example.com,555-01305,1,46.88,1.08,0
LDX-10805,Large Lead User 9805,42,M,Teacher,43255.7,New York,False,Home,16,1,5,True,3,Referral,large_lead_9805@example.com,555-01306,1,69.21,0.36,0
LDX-10806,Large Lead User 9806,55,M,Sales,104876.46,New York,False,Auto,18,5,2,False,2,Social Media,large_lead_9806@example.com,555-01307,1,81.48,0.14,0
LDX-10807,Large Lead User 9807,25,M,Student,128837.16,New York,True,Home,8,8,4,False,2,Paid Search,large_lead_9807@example.com,555-01308,0,27.38,0.16,0
LDX-10808,Large Lead User 9808,64,Other,Student,59851.56,Chicago,False,Health,20,1,1,True,18,Paid Search,large_lead_9808@example.com,555-01309,1,59.5,0.21,0
