customer_id,name,age,policy_type,premium_amount,renewal_history,claim_history,complaint_count,support_tickets,feedback,email,contact_number,churn_target,income_to_premium_ratio,claim_frequency,is_fraud
CUSTX-10047,Large Customer User 8047,48,Life,1848.28,10,3,5,3,Too expensive,large_cust_8047@example.com,555-02048,1,24.91,0.3,0
CUSTX-10048,Large Customer User 8048,22,Home,661.54,3,1,3,1,Great service,large_cust_8048@example.com,555-02049,0,12.82,0.33,0
CUSTX-10049,Large Customer User 8049,48,Health,1090.78,7,1,0,6,Too expensive,large_cust_8049@example.com,555-02050,0,32.26,0.14,0
CUSTX-10050,Large Customer User 8050,60,Life,1213.38,3,0,3,10,Poor support,large_cust_8050@example.com,555-02051,0,22.0,0.0,0
CUSTX-10051,Large Customer User 8051,82,Auto,1603.44,6,3,4,9,Poor support,large_cust_8051@example.com,555-02052,0,24.23,0.5,0
CUSTX-10052,Large Customer User 8052,32,Health,2397.15,8,2,2,9,Poor support,large_cust_8052@example.com,555-02053,0,18.76,0.25,0
CUSTX-10053,Large Customer User 8053,58,Home,1437.87,1,1,4,7,Too expensive,large_cust_8053@example.com,555-02054,1,5.19,1.0,0
CUSTX-10054,Large Customer User 8054,69,Auto,1728.63,5,4,3,6,Poor support,large_cust_8054@example.com,555-02055,1,44.82,0.8,0
CUSTX-10055,Large Customer User 8055,37,Health,1462.07,3,5,4,2,Average,large_cust_8055@example.com,555-02056,0,36.34,1.67,1
CUSTX-10056,Large Customer User 8056,71,Auto,2816.3,3,2,5,3,Too expensive,large_cust_8056@example.com,555-02057,0,16.76,0.67,0
CUSTX-10057,Large Customer User 8057,80,Auto,2860.66,3,1,1,4,Great service,large_cust_8057@example.com,555-02058,0,39.69,0.33,0
CUSTX-10058,Large Customer User 8058,71,Health,1494.17,8,1,4,1,Average,large_cust_8058@example.com,555-02059,0,36.13,0.12,0
CUSTX-10059,Large Customer User 8059,70,Life,1965.2,1,2,5,6,Too expensive,large_cust_8059@example.com,555-02060,1,46.85,2.0,0
CUSTX-10060,Large Customer User 8060,72,Health,2247.52,7,5,0,2,Will renew,large_cust_8060@example.com,555-02061,0,23.76,0.71,0
CUSTX-10061,Large Customer User 8061,58,Home,2332.61,5,3,1,2,Will renew,large_cust_8061@example.com,555-02062,0,47.68,0.6,0
CUSTX-10062,Large Customer User 8062,79,Life,1917.73,3,1,1,2,Poor support,large_cust_8062@example.com,555-02063,0,24.83,0.33,0
CUSTX-10063,Large Customer User 8063,35,Life,2670.9,4,0,1,1,Great service,large_cust_8063@example.com,555-02064,0,31.35,0.0,0
CUSTX-10064,Large Customer User 8064,83,Auto,1712.99,0,5,0,0,Great service,large_cust_8064@example.com,555-02065,0,14.5,5.0,1
CUSTX-10065,Large Customer User 8065,22,Life,1439.16,7,3,4,4,Average,large_cust_8065@example.com,555-02066,1,35.68,0.43,0
CUSTX-10066,Large Customer User 8066,65,Life,2998.61,10,2,1,5,Great service,large_cust_8066@example.com,555-02067,0,5.14,0.2,0
CUSTX-10067,Large Customer User 8067,73,Home,2313.05,9,5,1,0,Average,large_cust_8067@example.com,555-02068,0,25.34,0.56,0
CUSTX-10068,Large Customer User 8068,82,Life,1787.29,0,2,5,3,Great service,large_cust_8068@example.com,555-02069,0,48.63,2.0,1
CUSTX-10069,Large Customer User 8069,63,Life,2194.82,7,0,1,9,Poor support,large_cust_8069@example.com,555-02070,0,47.26,0.0,0
CUSTX-10070,Large Customer User 8070,82,Auto,2967.18,6,1,5,1,Too expensive,large_cust_8070@example.com,555-02071,1,27.41,0.17,0
CUSTX-10071,Large Customer User 8071,33,Health,1253.37,7,0,5,8,Will renew,large_cust_8071@example.com,555-02072,1,15.84,0.0,0
CUSTX-10072,Large Customer User 8072,49,Life,926.08,1,1,5,1,Poor support,large_cust_8072@example.com,555-02073,1,39.48,1.0,0
CUSTX-10073,Large Customer User 8073,50,Health,2297.94,10,4,5,7,Great service,large_cust_8073@example.com,555-02074,1,40.8,0.4,0
CUSTX-10074,Large Customer User 8074,64,Health,2679.85,1,5,4,9,Will renew,large_cust_8074@example.com,555-02075,1,48.48,5.0,0
CUSTX-10075,Large Customer User 8075,77,Home,2521.12,1,2,1,4,Great service,large_cust_8075@example.com,555-02076,1,30.78,2.0,0
CUSTX-10076,Large Customer User 8076,38,Health,2633.33,0,1,3,9,Poor support,large_cust_8076@example.com,555-02077,1,19.38,1.0,0
CUSTX-10077,Large Customer User 8077,68,Auto,2493.8,10,3,1,8,Will renew,large_cust_8077@example.com,555-02078,0,43.36,0.3,0
CUSTX-10078,Large Customer User 8078,62,Home,861.75,7,2,2,3,Great service,large_cust_8078@example.com,555-02079,0,31.95,0.29,0
CUSTX-10079,Large Customer User 8079,61,Home,1755.94,4,3,5,1,Poor support,large_cust_8079@example.com,555-02080,0,18.12,0.75,0
CUSTX-10080,Large Customer User 8080,70,Auto,647.03,3,1,2,2,Too expensive,large_cust_8080@example.com,555-02081,0,43.56,0.33,0
CUSTX-10081,Large Customer User 8081,72,Life,1247.75,0,5,5,2,Poor support,large_cust_8081@example.com,555-02082,1,22.6,5.0,1
CUSTX-10082,Large Customer User 8082,58,Auto,1205.91,6,4,1,8,Average,large_cust_8082@example.com,555-02083,0,25.59,0.67,0
CUSTX-10083,Large Customer User 8083,42,Home,1942.89,4,5,3,7,Great service,large_cust_8083@example.com,555-02084,1,21.3,1.25,0
CUSTX-10084,Large Customer User 8084,35,Auto,2195.79,6,0,1,6,Average,large_cust_8084@example.com,555-02085,1,48.84,0.0,0
CUSTX-10085,Large Customer User 8085,44,Health,2862.66,10,1,0,8,Too expensive,large_cust_8085@example.com,555-02086,0,6.53,0.1,0
CUSTX-10086,Large Customer User 8086,52,Auto,1491.61,2,5,2,9,Poor support,large_cust_8086@example.com,555-02087,1,43.92,2.5,0
CUSTX-10087,Large Customer User 8087,70,Health,1188.04,5,0,5,7,Will renew,large_cust_8087@example.com,555-02088,1,15.12,0.0,0
CUSTX-10088,Large Customer User 8088,83,Health,1184.31,9,5,5,1,Average,large_cust_8088@example.com,555-02089,0,30.71,0.56,0
CUSTX-10089,Large Customer User 8089,34,Health,1313.07,2,3,5,8,Great service,large_cust_8089@example.com,555-02090,1,28.35,1.5,0
CUSTX-10090,Large Customer User 8090,37,Auto,2383.77,1,1,1,10,Will renew,large_cust_8090@example.com,555-02091,0,25.13,1.0,0
CUSTX-10091,Large Customer User 8091,62,Auto,807.61,3,2,1,9,Great service,large_cust_8091@example.com,555-02092,1,49.1,0.67,0
CUSTX-10092,Large Customer User 8092,60,Life,1408.9,6,1,4,2,Great service,large_cust_8092@example.com,555-02093,0,47.58,0.17,0
CUSTX-10093,Large Customer User 8093,59,Home,2147.89,9,2,3,2,Great service,large_cust_8093@example.com,555-02094,0,34.82,0.22,0
CUSTX-10094,Large Customer User 8094,27,Home,1092.75,4,1,1,2,Will renew,large_cust_8094@example.com,555-02095,0,21.16,0.25,0
CUSTX-10095,Large Customer User 8095,38,Health,2322.76,8,1,3,1,Poor support,large_cust_8095@example.com,555-02096,0,8.75,0.12,0
CUSTX-10096,Large Customer User 8096,54,Home,2191.31,8,2,5,2,Average,large_cust_8096@example.com,555-02097,0,30.36,0.25,0
CUSTX-10097,Large Customer User 8097,42,Auto,1549.22,6,1,1,5,Average,large_cust_8097@example.com,555-02098,0,10.61,0.17,0
CUSTX-10098,Large Customer User 8098,36,Life,2209.95,5,2,3,1,Too expensive,large_cust_8098@example.com,555-02099,0,44.1,0.4,0
CUSTX-10099,Large Customer User 8099,50,Home,1184.12,3,0,0,6,Will renew,large_cust_8099@example.com,555-02100,1,37.77,0.0,0
CUSTX-10100,Large Customer User 8100,61,Life,1972.07,8,2,3,1,Will renew,large_cust_8100@example.com,555-02101,0,9.46,0.25,0
CUSTX-10101,Large Customer User 8101,28,Health,926.87,5,4,3,2,Poor support,large_cust_8101@example.com,555-02102,0,31.65,0.8,0
CUSTX-10102,Large Customer User 8102,55,Life,523.74,10,5,4,2,Great service,large_cust_8102@example.com,555-02103,0,46.33,0.5,0
CUSTX-10103,Large Customer User 8103,69,Life,2268.76,9,3,1,10,Poor support,large_cust_8103@example.com,555-02104,0,27.6,0.33,0
CUSTX-10104,Large Customer User 8104,57,Health,2881.54,4,2,4,3,Average,large_cust_8104@example.com,555-02105,1,43.04,0.5,0
CUSTX-10105,Large Customer User 8105,32,Health,691.73,2,2,1,1,Great service,large_cust_8105@example.com,555-02106,1,48.3,1.0,0
CUSTX-10106,Large Customer User 8106,76,Auto,2192.58,7,5,5,2,Poor support,large_cust_8106@example.com,555-02107,0,5.63,0.71,0
CUSTX-10107,Large Customer User 8107,46,Auto,2777.22,6,1,5,0,Will renew,large_cust_8107@example.com,555-02108,0,25.19,0.17,0
CUSTX-10108,Large Customer User 8108,43,Auto,2186.31,2,4,4,3,Poor support,large_cust_8108@example.com,555-02109,0,27.3,2.0,1
CUSTX-10109,Large Customer User 8109,43,Life,1433.21,10,0,0,5,Average,large_cust_8109@example.com,555-02110,0,26.74,0.0,0
CUSTX-10110,Large Customer User 8110,55,Auto,1032.66,9,5,5,10,Poor support,large_cust_8110@example.com,555-02111,0,45.16,0.56,0
CUSTX-10111,Large Customer User 8111,84,Life,643.74,7,0,0,9,Too expensive,large_cust_8111@example.com,555-02112,0,23.09,0.0,0
CUSTX-10112,Large Customer User 8112,23,Health,753.34,1,3,3,3,Great service,large_cust_8112@example.com,555-02113,0,12.0,3.0,1
CUSTX-10113,Large Customer User 8113,54,Life,1065.24,4,4,3,5,Great service,large_cust_8113@example.com,555-02114,0,49.52,1.0,0
CUSTX-10114,Large Customer User 8114,78,Auto,904.59,0,1,2,6,Too expensive,large_cust_8114@example.com,555-02115,0,17.82,1.0,0
CUSTX-10115,Large Customer User 8115,39,Life,1486.37,0,3,5,5,Great service,large_cust_8115@example.com,555-02116,1,23.95,3.0,0
CUSTX-10116,Large Customer User 8116,85,Health,2499.55,5,3,5,2,Too expensive,large_cust_8116@example.com,555-02117,0,9.94,0.6,0
CUSTX-10117,Large Customer User 8117,35,Auto,2481.78,5,1,1,2,Average,large_cust_8117@example.com,555-02118,0,24.33,0.2,0
CUSTX-10118,Large Customer User 8118,23,Home,1585.82,7,4,2,4,Will renew,large_cust_8118@example.com,555-02119,0,13.41,0.57,0
CUSTX-10119,Large Customer User 8119,57,Auto,2416.82,10,5,2,3,Will renew,large_cust_8119@example.com,555-02120,0,32.5,0.5,0
CUSTX-10120,Large Customer User 8120,46,Auto,2981.38,10,3,4,10,Average,large_cust_8120@example.com,555-02121,1,49.57,0.3,0
CUSTX-10121,Large Customer User 8121,40,Home,1565.76,1,4,4,3,Too expensive,large_cust_8121@example.com,555-02122,1,20.13,4.0,1
CUSTX-10122,Large Customer User 8122,83,Health,653.37,0,2,3,10,Too expensive,large_cust_8122@example.com,555-02123,1,19.39,2.0,0
CUSTX-10123,Large Customer User 8123,28,Life,954.38,10,3,0,0,Will renew,large_cust_8123@example.com,555-02124,0,9.53,0.3,0
CUSTX-10124,Large Customer User 8124,45,Home,1130.66,5,0,3,5,Average,large_cust_8124@example.com,555-02125,1,21.23,0.0,0
CUSTX-10125,Large Customer User 8125,68,Health,2357.33,9,1,4,8,Great service,large_cust_8125@example.com,555-02126,0,44.92,0.11,0
CUSTX-10126,Large Customer User 8126,38,Home,2073.9,0,5,4,1,Poor support,large_cust_8126@example.com,555-02127,0,46.65,5.0,0
CUSTX-10127,Large Customer User 8127,31,Home,2854.55,4,1,4,5,Great service,large_cust_8127@example.com,555-02128,0,10.75,0.25,0
CUSTX-10128,Large Customer User 8128,75,Auto,1876.24,5,5,2,8,Poor support,large_cust_8128@example.com,555-02129,1,8.05,1.0,0
CUSTX-10129,Large Customer User 8129,75,Life,1809.41,2,1,4,0,Great service,large_cust_8129@example.com,555-02130,0,48.01,0.5,0
CUSTX-10130,Large Customer User 8130,29,Auto,2485.98,6,4,5,3,Too expensive,large_cust_8130@example.com,555-02131,1,24.7,0.67,0
CUSTX-10131,Large Customer User 8131,71,Home,1906.25,9,1,3,6,Will renew,large_cust_8131@example.com,555-02132,1,36.35,0.11,0
CUSTX-10132,Large Customer User 8132,80,Life,1759.54,4,5,5,8,Will renew,large_cust_8132@example.com,555-02133,1,10.36,1.25,0
CUSTX-10133,Large Customer User 8133,50,Life,614.03,0,2,1,4,Great service,large_cust_8133@example.com,555-02134,0,33.91,2.0,0
CUSTX-10134,Large Customer User 8134,53,Life,2973.84,1,4,1,8,Great service,large_cust_8134@example.com,555-02135,1,47.59,4.0,0
CUSTX-10135,Large Customer User 8135,55,Life,2305.2,4,0,3,9,Too expensive,large_cust_8135@example.com,555-02136,1,37.87,0.0,0
CUSTX-10136,Large Customer User 8136,57,Auto,941.84,10,4,0,8,Poor support,large_cust_8136@example.com,555-02137,0,47.55,0.4,0
CUSTX-10137,Large Customer User 8137,54,Life,2675.06,8,2,5,9,Too expensive,large_cust_8137@example.com,555-02138,1,31.17,0.25,0
CUSTX-10138,Large Customer User 8138,72,Home,889.1,5,3,1,6,Poor support,large_cust_8138@example.com,555-02139,0,13.33,0.6,0
CUSTX-10139,Large Customer User 8139,44,Health,972.15,10,1,3,2,Will renew,large_cust_8139@example.com,555-02140,0,13.45,0.1,0
CUSTX-10140,Large Customer User 8140,40,Home,680.12,10,4,1,7,Great service,large_cust_8140@example.com,555-02141,0,32.15,0.4,0
CUSTX-10141,Large Customer User 8141,70,Life,1459.98,10,0,0,0,Too expensive,large_cust_8141@example.com,555-02142,0,47.24,0.0,0
CUSTX-10142,Large Customer User 8142,23,Auto,2481.0,8,5,0,1,Too expensive,large_cust_8142@example.com,555-02143,0,11.27,0.62,0
CUSTX-10143,Large Customer User 8143,78,Life,2538.66,7,5,2,5,Will renew,large_cust_8143@example.com,555-02144,1,10.54,0.71,0
CUSTX-10144,Large Customer User 8144,27,Home,757.04,8,0,2,1,Great service,large_cust_8144@example.com,555-02145,0,15.2,0.0,0
CUSTX-10145,Large Customer User 8145,71,Auto,868.44,3,5,5,4,Poor support,large_cust_8145@example.com,555-02146,1,12.63,1.67,0
CUSTX-10146,Large Customer User 8146,36,Auto,1061.31,1,0,2,5,Will renew,large_cust_8146@example.com,555-02147,1,11.8,0.0,0
CUSTX-10147,Large Customer User 8147,76,Life,1826.2,10,5,4,2,Will renew,large_cust_8147@example.com,555-02148,0,41.79,0.5,0
CUSTX-10148,Large Customer User 8148,66,Auto,2688.51,10,5,2,7,Great service,large_cust_8148@example.com,555-02149,0,43.78,0.5,0
CUSTX-10149,Large Customer User 8149,41,Auto,2444.46,2,3,1,5,Great service,large_cust_8149@example.com,555-02150,0,31.0,1.5,0
CUSTX-10150,Large Customer User 8150,57,Health,861.67,2,3,2,2,Poor support,large_cust_8150@example.com,555-02151,1,36.2,1.5,0
CUSTX-10151,Large Customer User 8151,74,Health,2004.36,2,1,5,5,Poor support,large_cust_8151@example.com,555-02152,1,29.72,0.5,0
CUSTX-10152,Large Customer User 8152,85,Home,1831.19,1,4,1,6,Great service,large_cust_8152@example.com,555-02153,0,15.58,4.0,0
CUSTX-10153,Large Customer User 8153,22,Auto,1008.2,8,0,0,5,Average,large_cust_8153@example.com,555-02154,0,21.24,0.0,0
CUSTX-10154,Large Customer User 8154,39,Home,1236.74,6,0,1,8,Great service,large_cust_8154@example.com,555-02155,0,48.29,0.0,0
CUSTX-10155,Large Customer User 8155,40,Auto,1443.65,5,4,0,6,Poor support,large_cust_8155@example.com,555-02156,0,42.68,0.8,0
CUSTX-10156,Large Customer User 8156,42,Home,575.46,1,3,2,2,Poor support,large_cust_8156@example.com,555-02157,1,38.46,3.0,1
CUSTX-10157,Large Customer User 8157,60,Auto,1675.46,7,2,5,5,Too expensive,large_cust_8157@example.com,555-02158,1,7.7,0.29,0
CUSTX-10158,Large Customer User 8158,26,Health,2010.43,2,5,1,8,Will renew,large_cust_8158@example.com,555-02159,0,37.01,2.5,0
CUSTX-10159,Large Customer User 8159,55,Health,2797.88,3,0,4,4,Too expensive,large_cust_8159@example.com,555-02160,1,38.44,0.0,0
CUSTX-10160,Large Customer User 8160,73,Health,2047.61,2,4,1,6,Poor support,large_cust_8160@example.com,555-02161,0,19.09,2.0,0
CUSTX-10161,Large Customer User 8161,73,Auto,2568.13,5,0,1,0,Great service,large_cust_8161@example.com,555-02162,0,21.32,0.0,0
CUSTX-10162,Large Customer User 8162,64,Life,570.12,8,0,2,2,Too expensive,large_cust_8162@example.com,555-02163,0,29.83,0.0,0
CUSTX-10163,Large Customer User 8163,26,Auto,1100.84,9,3,0,9,Great service,large_cust_8163@example.com,555-02164,0,19.16,0.33,0
CUSTX-10164,Large Customer User 8164,61,Life,521.2,6,3,2,4,Too expensive,large_cust_8164@example.com,555-02165,0,36.62,0.5,0
CUSTX-10165,Large Customer User 8165,34,Health,1328.3,1,0,5,8,Poor support,large_cust_8165@example.com,555-02166,1,31.39,0.0,0
CUSTX-10166,Large Customer User 8166,26,Home,1225.3,7,5,1,10,Too expensive,large_cust_8166@example.com,555-02167,0,41.34,0.71,0
CUSTX-10167,Large Customer User 8167,40,Life,2422.06,8,4,1,8,Poor support,large_cust_8167@example.com,555-02168,0,40.34,0.5,0
CUSTX-10168,Large Customer User 8168,65,Auto,1227.1,0,3,4,6,Too expensive,large_cust_8168@example.com,555-02169,1,30.51,3.0,1
CUSTX-10169,Large Customer User 8169,85,Health,743.52,4,0,0,2,Great service,large_cust_8169@example.com,555-02170,0,25.47,0.0,0
CUSTX-10170,Large Customer User 8170,43,Home,2835.14,4,0,1,1,Poor support,large_cust_8170@example.com,555-02171,0,16.61,0.0,0
CUSTX-10171,Large Customer User 8171,82,Auto,2946.21,2,3,3,10,Average,large_cust_8171@example.com,555-02172,0,43.66,1.5,0
CUSTX-10172,Large Customer User 8172,73,Life,1522.58,2,4,4,10,Great service,large_cust_8172@example.com,555-02173,1,35.7,2.0,0
CUSTX-10173,Large Customer User 8173,79,Auto,1157.07,9,1,5,0,Too expensive,large_cust_8173@example.com,555-02174,1,43.39,0.11,0
CUSTX-10174,Large Customer User 8174,59,Health,1439.55,1,5,4,6,Poor support,large_cust_8174@example.com,555-02175,0,33.91,5.0,1
CUSTX-10175,Large Customer User 8175,81,Auto,772.8,6,2,1,1,Average,large_cust_8175@example.com,555-02176,0,20.41,0.33,0
CUSTX-10176,Large Customer User 8176,84,Health,1031.59,1,1,5,7,Too expensive,large_cust_8176@example.com,555-02177,1,33.81,1.0,0
CUSTX-10177,Large Customer User 8177,62,Home,1920.52,0,3,4,6,Great service,large_cust_8177@example.com,555-02178,1,14.52,3.0,0
CUSTX-10178,Large Customer User 8178,24,Auto,2881.61,4,1,5,6,Average,large_cust_8178@example.com,555-02179,1,23.23,0.25,0
CUSTX-10179,Large Customer User 8179,60,Auto,2684.44,8,1,3,6,Great service,large_cust_8179@example.com,555-02180,0,45.27,0.12,0
CUSTX-10180,Large Customer User 8180,76,Home,1355.05,3,3,2,2,Poor support,large_cust_8180@example.com,555-02181,0,20.96,1.0,0
CUSTX-10181,Large Customer User 8181,71,Home,2557.54,3,4,4,9,Average,large_cust_8181@example.com,555-02182,1,34.88,1.33,0
CUSTX-10182,Large Customer User 8182,62,Health,535.47,7,5,3,2,Average,large_cust_8182@example.com,555-02183,1,28.43,0.71,0
CUSTX-10183,Large Customer User 8183,22,Home,2970.6,7,0,1,10,Too expensive,large_cust_8183@example.com,555-02184,0,23.91,0.0,0
CUSTX-10184,Large Customer User 8184,43,Auto,2002.36,3,4,1,5,Average,large_cust_8184@example.com,555-02185,0,41.62,1.33,0
CUSTX-10185,Large Customer User 8185,24,Life,1254.86,1,3,2,8,Average,large_cust_8185@example.com,555-02186,1,42.27,3.0,1
CUSTX-10186,Large Customer User 8186,76,Health,1807.92,2,4,2,1,Poor support,large_cust_8186@example.com,555-02187,0,17.83,2.0,1
CUSTX-10187,Large Customer User 8187,77,Auto,2085.27,1,0,5,9,Great service,large_cust_8187@example.com,555-02188,1,32.73,0.0,0
CUSTX-10188,Large Customer User 8188,74,Auto,759.19,8,4,5,9,Average,large_cust_8188@example.com,555-02189,1,43.33,0.5,0
CUSTX-10189,Large Customer User 8189,49,Life,1057.2,6,0,3,8,Poor support,large_cust_8189@example.com,555-02190,0,23.58,0.0,0
CUSTX-10190,Large Customer User 8190,72,Life,519.01,8,2,2,3,Poor support,large_cust_8190@example.com,555-02191,0,35.3,0.25,0
CUSTX-10191,Large Customer User 8191,22,Life,2750.47,0,4,3,0,Average,large_cust_8191@example.com,555-02192,0,12.67,4.0,0
CUSTX-10192,Large Customer User 8192,77,Health,1104.58,9,4,3,3,Too expensive,large_cust_8192@example.com,555-02193,0,47.27,0.44,0
CUSTX-10193,Large Customer User 8193,71,Home,2943.39,5,0,1,6,Will renew,large_cust_8193@example.com,555-02194,0,10.33,0.0,0
CUSTX-10194,Large Customer User 8194,72,Auto,2607.58,8,0,5,4,Great service,large_cust_8194@example.com,555-02195,1,24.68,0.0,0
CUSTX-10195,Large Customer User 8195,41,Health,569.55,1,5,5,8,Average,large_cust_8195@example.com,555-02196,1,13.39,5.0,1
CUSTX-10196,Large Customer User 8196,50,Auto,1242.31,6,2,4,3,Too expensive,large_cust_8196@example.com,555-02197,0,33.23,0.33,0
CUSTX-10197,Large Customer User 8197,35,Auto,777.33,1,1,4,1,Great service,large_cust_8197@example.com,555-02198,1,27.24,1.0,0
CUSTX-10198,Large Customer User 8198,68,Health,2781.8,1,0,1,6,Great service,large_cust_8198@example.com,555-02199,1,14.46,0.0,0
CUSTX-10199,Large Customer User 8199,75,Home,1438.14,7,0,2,10,Will renew,large_cust_8199@example.com,555-02200,1,33.4,0.0,0
CUSTX-10200,Large Customer User 8200,26,Home,793.02,7,0,2,5,Will renew,large_cust_8200@example.com,555-02201,0,38.38,0.0,0
CUSTX-10201,Large Customer User 8201,37,Life,982.11,0,1,0,8,Great service,large_cust_8201@example.com,555-02202,0,45.44,1.0,0
CUSTX-10202,Large Customer User 8202,25,Life,1318.85,2,0,1,1,Will renew,large_cust_8202@example.com,555-02203,0,34.34,0.0,0
CUSTX-10203,Large Customer User 8203,81,Home,2362.99,8,2,3,6,Too expensive,large_cust_8203@example.com,555-02204,0,35.92,0.25,0
CUSTX-10204,Large Customer User 8204,57,Health,2904.68,9,5,0,9,Poor support,large_cust_8204@example.com,555-02205,0,44.73,0.56,0
CUSTX-10205,Large Customer User 8205,76,Life,1990.82,9,1,2,5,Average,large_cust_8205@example.com,555-02206,0,45.41,0.11,0
CUSTX-10206,Large Customer User 8206,30,Life,1623.51,4,5,0,8,Poor support,large_cust_8206@example.com,555-02207,0,6.35,1.25,0
CUSTX-10207,Large Customer User 8207,45,Life,2522.6,5,2,3,2,Too expensive,large_cust_8207@example.com,555-02208,1,40.08,0.4,0
CUSTX-10208,Large Customer User 8208,37,Home,524.08,5,2,5,0,Will renew,large_cust_8208@example.com,555-02209,0,7.98,0.4,0
CUSTX-10209,Large Customer User 8209,58,Health,2004.5,1,5,4,3,Poor support,large_cust_8209@example.com,555-02210,0,19.3,5.0,1
CUSTX-10210,Large Customer User 8210,62,Auto,995.38,7,0,0,7,Poor support,large_cust_8210@example.com,555-02211,0,12.7,0.0,0
CUSTX-10211,Large Customer User 8211,63,Health,1977.93,0,4,1,9,Average,large_cust_8211@example.com,555-02212,0,10.9,4.0,0
CUSTX-10212,Large Customer User 8212,73,Health,592.52,0,3,4,8,Average,large_cust_8212@example.com,555-02213,1,17.36,3.0,1
CUSTX-10213,Large Customer User 8213,66,Health,1500.86,7,5,4,5,Poor support,large_cust_8213@example.com,555-02214,1,43.19,0.71,0
CUSTX-10214,Large Customer User 8214,37,Auto,2607.69,0,1,4,1,Average,large_cust_8214@example.com,555-02215,0,43.76,1.0,0
CUSTX-10215,Large Customer User 8215,77,Auto,1065.85,5,0,0,3,Average,large_cust_8215@example.com,555-02216,0,44.75,0.0,0
CUSTX-10216,Large Customer User 8216,27,Life,777.01,4,3,2,1,Too expensive,large_cust_8216@example.com,555-02217,0,46.62,0.75,0
CUSTX-10217,Large Customer User 8217,80,Health,799.75,9,3,2,2,Great service,large_cust_8217@example.com,555-02218,0,28.48,0.33,0
CUSTX-10218,Large Customer User 8218,52,Auto,1944.71,4,1,5,7,Average,large_cust_8218@example.com,555-02219,1,39.48,0.25,0
CUSTX-10219,Large Customer User 8219,32,Auto,1382.52,10,0,1,10,Poor support,large_cust_8219@example.com,555-02220,0,7.71,0.0,0
CUSTX-10220,Large Customer User 8220,23,Life,2176.25,3,4,3,6,Average,large_cust_8220@example.com,555-02221,1,36.88,1.33,0
CUSTX-10221,Large Customer User 8221,41,Home,2619.52,3,3,0,2,Poor support,large_cust_8221@example.com,555-02222,0,13.46,1.0,0
CUSTX-10222,Large Customer User 8222,57,Auto,1557.73,9,0,5,4,Too expensive,large_cust_8222@example.com,555-02223,1,5.75,0.0,0
CUSTX-10223,Large Customer User 8223,80,Auto,967.57,10,0,0,7,Average,large_cust_8223@example.com,555-02224,0,24.42,0.0,0
CUSTX-10224,Large Customer User 8224,41,Auto,1492.32,5,0,3,8,Poor support,large_cust_8224@example.com,555-02225,1,37.94,0.0,0
CUSTX-10225,Large Customer User 8225,76,Health,984.83,2,3,1,6,Great service,large_cust_8225@example.com,555-02226,0,35.65,1.5,0
CUSTX-10226,Large Customer User 8226,53,Auto,2897.43,0,1,1,1,Will renew,large_cust_8226@example.com,555-02227,0,9.55,1.0,0
CUSTX-10227,Large Customer User 8227,50,Life,2706.5,6,5,5,6,Poor support,large_cust_8227@example.com,555-02228,1,14.26,0.83,0
CUSTX-10228,Large Customer User 8228,48,Health,1369.08,4,4,2,9,Average,large_cust_8228@example.com,555-02229,1,43.37,1.0,0
CUSTX-10229,Large Customer User 8229,52,Auto,925.58,2,1,5,1,Poor support,large_cust_8229@example.com,555-02230,0,24.26,0.5,0
CUSTX-10230,Large Customer User 8230,24,Health,943.79,2,4,2,1,Will renew,large_cust_8230@example.com,555-02231,0,5.05,2.0,1
CUSTX-10231,Large Customer User 8231,53,Home,1681.42,9,1,0,0,Too expensive,large_cust_8231@example.com,555-02232,0,39.89,0.11,0
CUSTX-10232,Large Customer User 8232,34,Life,1261.51,7,4,5,5,Poor support,large_cust_8232@example.com,555-02233,1,16.41,0.57,0
CUSTX-10233,Large Customer User 8233,80,Health,533.9,5,4,2,4,Great service,large_cust_8233@example.com,555-02234,0,17.15,0.8,0
CUSTX-10234,Large Customer User 8234,24,Home,869.75,10,0,3,3,Will renew,large_cust_8234@example.com,555-02235,0,38.35,0.0,0
CUSTX-10235,Large Customer User 8235,77,Life,1398.55,3,0,5,1,Will renew,large_cust_8235@example.com,555-02236,1,45.46,0.0,0
CUSTX-10236,Large Customer User 8236,79,Health,2968.33,4,2,4,2,Will renew,large_cust_8236@example.com,555-02237,1,23.78,0.5,0
CUSTX-10237,Large Customer User 8237,57,Health,1273.31,8,0,0,9,Poor support,large_cust_8237@example.com,555-02238,0,30.5,0.0,0
CUSTX-10238,Large Customer User 8238,66,Life,1221.02,10,4,0,7,Will renew,large_cust_8238@example.com,555-02239,0,30.12,0.4,0
CUSTX-10239,Large Customer User 8239,42,Auto,1259.11,4,2,2,1,Great service,large_cust_8239@example.com,555-02240,1,26.98,0.5,0
CUSTX-10240,Large Customer User 8240,22,Home,1575.81,0,2,5,0,Great service,large_cust_8240@example.com,555-02241,1,37.09,2.0,0
CUSTX-10241,Large Customer User 8241,40,Health,2989.79,9,0,1,6,Average,large_cust_8241@example.com,555-02242,0,16.19,0.0,0
CUSTX-10242,Large Customer User 8242,71,Life,1556.41,4,3,0,4,Will renew,large_cust_8242@example.com,555-02243,0,11.26,0.75,0
